Host Since,Host Listings Count,Host Total Listings Count,Calculated host listings count,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,First Review,Last Review,Reviews per Month,Review Scores Rating,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict
2015-10-13,1,1,1,40.77739110197744,-73.98230989909725,2,1,0,1,200.0,700.0,6000.0,100.0,25.0,1,0.0,1,10,21,2015-12-03,2017-04-16,1.22,89.0,0,1,1,0,0,0,1,0,1,0
2015-01-09,1,1,1,40.77848600071437,-73.9852650660823,5,1,2,5,374.0,2618.0,11220.0,250.0,200.0,1,0.0,30,60,16,2015-09-28,2017-01-02,0.82,95.0,0,1,1,0,0,0,1,0,0,1
2015-04-23,1,1,1,40.7945205985249,-73.9706540481838,2,1,1,1,75.0,480.0,2250.0,200.0,15.0,1,0.0,1,1125,12,2015-11-29,2017-02-19,0.69,94.0,0,1,0,1,0,0,1,1,0,0
2014-04-02,1,1,1,40.77167552615518,-73.98765505440673,1,1,1,1,70.0,490.0,2100.0,0.0,25.0,1,0.0,1,1125,2,2016-04-02,2016-04-06,0.15,100.0,0,1,0,1,0,0,1,0,1,0
2016-04-25,1,1,1,40.80183394043968,-73.96373425276325,1,1,1,1,980.0,6860.0,29400.0,0.0,0.0,1,0.0,20,1125,1,2016-07-02,2016-07-02,0.1,60.0,0,1,0,1,0,0,1,1,0,0
2013-02-12,1,1,1,40.79023230731724,-73.97126491047666,4,2,1,3,279.0,1953.0,8370.0,250.0,85.0,2,40.0,2,1125,3,2016-11-22,2016-12-27,0.55,100.0,0,1,1,0,0,0,1,0,1,0
2014-08-23,1,1,1,40.8007539719181,-73.9677045986773,6,2,3,4,450.0,3150.0,13500.0,450.0,125.0,1,0.0,1,1125,1,2016-12-30,2016-12-30,0.24,80.0,0,1,1,0,0,0,1,1,0,0
2009-05-12,3,3,2,40.790093746567145,-73.97926932390199,2,2,1,1,135.0,945.0,4050.0,0.0,0.0,1,50.0,4,365,62,2009-12-07,2017-02-07,0.69,94.0,0,1,0,1,0,0,1,0,1,0
2010-10-16,1,1,1,40.72161529855707,-73.99454032985986,2,1,1,1,295.0,2065.0,8850.0,400.0,170.0,1,0.0,1,1125,41,2015-09-20,2017-04-28,2.07,97.0,0,1,1,0,0,0,1,0,1,0
2014-04-17,2,2,2,40.72203283945693,-73.99497672842081,2,1,1,2,320.0,2240.0,9600.0,300.0,100.0,1,0.0,4,1125,4,2016-10-10,2017-03-29,0.58,85.0,0,1,0,1,0,0,1,0,0,1
2013-05-02,1,1,1,40.71920472207673,-74.0102212021266,5,1,2,3,251.0,1757.0,7530.0,0.0,50.0,5,50.0,1,1125,10,2017-03-26,2017-04-30,7.5,83.0,0,1,1,0,0,0,1,1,0,0
2015-10-18,1,1,1,40.711754183304464,-74.00839533936409,1,1,1,1,150.0,1050.0,4500.0,0.0,20.0,1,0.0,1,1125,2,2015-10-20,2015-10-24,0.11,100.0,0,1,0,1,0,0,1,0,1,0
2013-06-19,2,2,2,40.71267078055681,-73.99473757866251,2,1,1,1,120.0,840.0,3600.0,200.0,20.0,1,15.0,1,1125,1,2017-01-01,2017-01-01,0.24,100.0,0,1,0,1,0,0,1,1,0,0
2014-05-22,1,1,1,40.711140759312784,-73.99873751754633,2,1,1,1,99.0,693.0,2970.0,0.0,0.0,1,0.0,2,1125,3,2016-05-13,2016-06-26,0.25,87.0,0,1,0,1,0,0,1,1,0,0
2015-12-14,1,1,1,40.76438166345479,-73.95870668368475,3,1,1,2,150.0,1050.0,4500.0,0.0,15.0,2,50.0,3,5,12,2016-01-01,2017-01-01,0.73,90.0,0,1,1,0,0,0,1,1,0,0
2011-06-01,1,1,1,40.763577425668885,-73.95894997771641,4,1,1,2,95.0,665.0,2850.0,0.0,80.0,1,0.0,45,200,20,2013-11-10,2016-10-31,0.47,91.0,0,1,1,0,0,1,0,0,0,1
2013-09-03,1,1,1,40.76262056524945,-73.96096042609177,2,1,1,1,110.0,950.0,3000.0,150.0,25.0,1,20.0,3,1125,23,2013-10-04,2017-03-31,0.53,93.0,0,1,0,1,0,0,1,1,0,0
2016-05-26,1,1,1,40.77624038140129,-73.94683261037785,3,1,0,2,95.0,665.0,2850.0,0.0,0.0,1,20.0,1,60,36,2016-06-13,2017-04-30,3.3,88.0,0,1,1,0,0,0,1,0,0,1
2015-03-18,1,1,1,40.784603496399264,-73.94820876510033,1,1,1,1,58.0,406.0,1740.0,0.0,0.0,1,0.0,2,30,2,2017-04-14,2017-04-25,2.0,100.0,0,1,0,1,0,0,1,0,0,1
2014-10-19,1,1,1,40.76101554182329,-73.96123520128431,2,1,1,1,95.0,665.0,2850.0,0.0,0.0,1,0.0,1,1125,1,2015-08-07,2015-08-07,0.05,80.0,0,1,0,1,0,0,1,1,0,0
2014-07-10,1,1,1,40.77486971241869,-73.94900031944765,4,1,1,2,180.0,1260.0,5400.0,125.0,75.0,1,40.0,2,30,24,2014-09-13,2015-09-27,0.75,99.0,0,1,1,0,0,0,1,0,1,0
2012-10-21,1,1,1,40.77814711691151,-73.95859403170847,2,1,1,1,77.0,539.0,2310.0,0.0,80.0,1,15.0,5,14,32,2013-08-08,2017-04-25,0.7,92.0,0,1,0,1,0,0,1,0,0,1
2014-06-30,1,1,1,40.76879163977345,-73.95398411228429,2,1,1,1,105.0,735.0,3150.0,0.0,0.0,1,0.0,1,3,6,2015-12-06,2016-03-01,0.35,83.0,0,1,0,1,0,0,1,1,0,0
2013-02-18,1,1,1,40.778819400911566,-73.9512775691985,2,1,1,1,115.0,805.0,3450.0,0.0,25.0,1,0.0,1,10,4,2016-10-21,2017-04-30,0.61,85.0,0,1,1,0,0,0,1,1,0,0
2016-10-11,1,1,1,40.77185800656353,-73.95402375292271,2,1,1,1,90.0,630.0,2700.0,125.0,25.0,1,0.0,2,1125,3,2017-03-13,2017-03-16,1.7,93.0,0,1,0,1,0,0,1,0,1,0
2014-08-28,1,1,1,40.770980575057386,-73.95714544413143,2,1,1,1,200.0,1400.0,3250.0,250.0,75.0,4,50.0,1,1125,7,2016-07-06,2016-10-23,0.7,100.0,0,1,1,0,0,0,1,0,0,1
2014-01-05,2,2,1,40.76607418210372,-73.96568301973178,2,1,1,2,185.0,1295.0,5550.0,350.0,160.0,1,10.0,3,11,24,2016-05-04,2017-04-16,1.97,95.0,0,1,1,0,0,0,1,0,0,1
2016-02-16,1,1,1,40.7607859265767,-73.96059334330945,4,1,1,2,115.0,805.0,3450.0,400.0,125.0,2,25.0,3,1125,6,2016-12-21,2017-04-28,1.35,76.0,0,1,1,0,0,0,1,0,0,1
2012-09-17,1,1,1,40.79950394361632,-73.96908236996393,2,1,1,1,132.0,924.0,3960.0,250.0,0.0,1,0.0,7,10,2,2013-08-25,2014-01-02,0.04,86.0,0,1,1,0,0,0,1,0,0,1
2011-05-25,1,1,1,40.7779295745936,-73.97875095540847,2,1,1,1,175.0,1225.0,4300.0,0.0,55.0,1,0.0,13,1125,8,2015-04-25,2017-01-01,0.32,100.0,0,1,1,0,0,0,1,0,0,1
2015-11-11,2,2,2,40.79970617147685,-73.96258524267594,1,1,1,1,49.0,300.0,1000.0,0.0,0.0,1,0.0,7,60,2,2015-12-22,2016-01-01,0.12,100.0,0,1,0,1,0,0,1,1,0,0
2013-12-15,1,1,1,40.71848784784059,-73.99236441954551,1,1,1,1,78.0,500.0,1550.0,0.0,0.0,1,0.0,4,60,4,2014-05-27,2016-05-06,0.11,100.0,0,1,0,1,0,0,1,0,0,1
2012-04-20,1,1,1,40.722286485615896,-73.98858141546692,2,1,1,1,199.0,1393.0,3200.0,250.0,100.0,2,0.0,5,60,35,2013-03-26,2017-01-06,0.7,94.0,0,1,1,0,0,0,1,0,0,1
2016-09-07,1,1,1,40.756505152971386,-73.96686544429208,3,1,0,2,180.0,1260.0,5400.0,0.0,69.0,2,25.0,1,1125,20,2016-12-06,2017-04-23,4.0,87.0,0,1,1,0,0,0,1,0,0,1
2014-05-04,1,1,1,40.74558794087184,-73.98325233911326,2,1,0,1,175.0,1225.0,4600.0,0.0,60.0,1,0.0,1,1125,1,2015-08-01,2015-08-01,0.05,100.0,0,1,1,0,0,0,1,1,0,0
2015-11-30,2,2,1,40.756885743453,-73.96822417957455,3,1,1,1,135.0,945.0,4260.0,0.0,100.0,1,0.0,30,1125,5,2016-08-07,2017-04-11,0.55,100.0,0,1,1,0,0,0,1,0,0,1
2014-10-22,1,1,1,40.75601117583579,-73.9662473324317,2,1,0,1,110.0,770.0,3300.0,500.0,50.0,1,0.0,7,1125,4,2016-08-28,2016-11-22,0.48,90.0,0,1,1,0,0,0,1,0,1,0
2015-03-18,1,1,1,40.75737294725251,-73.96915596792329,1,1,1,1,70.0,450.0,2100.0,0.0,0.0,1,0.0,1,1125,1,2015-08-24,2015-08-24,0.05,80.0,0,1,0,1,0,0,1,0,0,1
2013-08-28,1,1,1,40.7521491360756,-73.97132604204107,2,1,1,1,130.0,850.0,3900.0,150.0,0.0,1,0.0,4,14,81,2013-09-24,2017-04-08,1.84,97.0,0,1,0,1,0,0,1,0,1,0
2015-12-19,1,1,1,40.74484053620044,-73.9860784970309,7,1,2,4,299.0,2093.0,8970.0,250.0,60.0,4,40.0,2,1125,31,2016-06-11,2017-04-30,2.84,83.0,0,1,1,0,0,0,1,0,0,1
2014-04-02,1,1,1,40.7549030663376,-73.96729009561133,3,1,1,2,190.0,1330.0,3500.0,0.0,0.0,1,0.0,14,730,53,2014-06-21,2017-04-09,1.52,93.0,0,1,1,0,0,0,1,0,1,0
2014-12-07,1,1,1,40.74966132799096,-73.98687528981245,1,1,1,1,89.0,623.0,2670.0,0.0,25.0,1,0.0,2,1125,4,2016-11-10,2017-04-03,0.69,93.0,0,1,0,1,0,0,1,0,0,1
2014-02-08,1,1,1,40.83453811748159,-73.94202382601715,3,1,1,1,90.0,630.0,2700.0,0.0,0.0,1,0.0,3,1125,2,2016-06-06,2016-07-04,0.18,100.0,0,1,1,0,0,0,1,1,0,0
2016-04-26,1,1,1,40.84394447317781,-73.94023589195425,2,1,1,1,57.0,399.0,1710.0,0.0,40.0,1,30.0,3,1125,4,2016-06-13,2017-01-03,0.37,93.0,0,1,0,1,0,0,1,0,0,1
2016-05-27,1,1,1,40.84004813698229,-73.93799642525806,2,1,0,1,70.0,490.0,2100.0,250.0,50.0,1,0.0,1,1125,10,2017-01-15,2017-04-28,2.73,90.0,0,1,1,0,0,0,1,0,0,1
2012-08-10,1,1,1,40.85652485014441,-73.92975452440706,4,1,1,2,138.0,950.0,2900.0,600.0,85.0,1,0.0,30,1125,10,2015-09-14,2016-10-22,0.5,90.0,0,1,1,0,0,0,1,0,0,1
2015-09-05,1,1,1,40.73426356242588,-74.00236334074862,6,1,3,3,279.0,1953.0,8370.0,300.0,75.0,1,0.0,3,3,2,2016-07-03,2016-09-05,0.2,90.0,0,1,1,0,0,0,1,1,0,0
2012-11-27,1,1,1,40.73436404587698,-74.002492139015,4,1,1,2,269.0,1883.0,8070.0,0.0,60.0,1,0.0,3,1125,18,2016-04-24,2017-04-15,1.44,90.0,0,1,1,0,0,0,1,1,0,0
2012-12-10,1,1,1,40.73336730830646,-74.00321705691836,1,1,1,1,165.0,1155.0,3500.0,0.0,100.0,1,10.0,6,1125,6,2015-01-01,2017-03-09,0.21,97.0,0,1,1,0,0,0,1,0,0,1
2013-03-31,1,1,1,40.737168198846994,-74.00460289001606,2,1,1,1,320.0,2240.0,9600.0,300.0,0.0,2,15.0,5,1125,10,2014-10-14,2015-09-29,0.32,96.0,0,1,1,0,0,0,1,0,1,0
2016-05-09,2,2,1,40.73669560951002,-74.00325510753258,3,1,1,1,305.0,2135.0,9150.0,300.0,100.0,2,25.0,3,30,30,2016-05-18,2017-05-02,2.56,99.0,0,1,1,0,0,0,1,0,0,1
2015-02-03,1,1,1,40.73206215377826,-74.00633380688193,1,1,1,1,118.0,607.0,3540.0,300.0,45.0,1,0.0,18,1125,9,2015-03-16,2015-12-10,0.35,89.0,0,1,0,1,0,0,1,0,0,1
2014-05-14,1,1,1,40.73490911923973,-74.00578372293619,2,1,0,1,115.0,805.0,3450.0,500.0,60.0,1,0.0,1,1125,7,2016-03-26,2016-09-21,0.52,94.0,0,1,1,0,0,0,1,0,1,0
2015-09-24,1,1,1,40.736183516406776,-74.00042355002803,2,1,0,1,195.0,1365.0,5850.0,100.0,54.0,1,0.0,4,1125,7,2016-01-11,2017-05-02,0.44,100.0,0,1,1,0,0,0,1,0,1,0
2014-09-17,1,1,1,40.73351739294369,-74.00017515483034,2,1,2,1,325.0,2275.0,9750.0,300.0,100.0,1,0.0,1,1125,3,2015-05-26,2016-05-21,0.13,87.0,0,1,1,0,0,0,1,0,0,1
2011-12-04,2,2,1,40.73741862915743,-74.00031183716223,2,1,1,1,269.0,1883.0,7950.0,0.0,150.0,2,50.0,7,31,12,2014-11-26,2017-02-02,0.4,98.0,0,1,1,0,0,0,1,0,1,0
2014-06-04,3,3,3,40.83592876355046,-73.94181819500551,1,1,1,1,41.0,260.0,903.0,0.0,0.0,1,10.0,5,1125,22,2014-09-17,2016-11-16,0.69,90.0,0,1,0,1,0,1,0,0,0,1
2015-12-25,1,1,1,40.83480450326714,-73.94066858895404,5,1,2,3,89.0,623.0,2670.0,500.0,85.0,3,20.0,1,1125,45,2016-03-16,2017-05-02,3.26,98.0,1,0,1,0,0,0,1,0,0,1
2016-01-04,1,1,1,40.837895352360654,-73.94095017040233,3,1,1,1,35.0,245.0,1050.0,0.0,10.0,1,20.0,3,28,39,2016-06-16,2017-04-29,3.63,97.0,0,1,0,1,0,0,1,0,0,1
2013-12-04,2,2,2,40.85061004970489,-73.93474141565378,3,1,2,2,90.0,595.0,2300.0,100.0,30.0,1,0.0,7,31,3,2017-02-10,2017-04-16,1.08,93.0,0,1,1,0,0,0,1,0,0,1
2014-07-17,3,3,3,40.85864981998354,-73.93192880919543,2,1,1,1,80.0,500.0,2000.0,0.0,0.0,1,20.0,1,1125,54,2014-08-24,2016-01-15,1.65,95.0,0,1,0,1,0,0,1,0,0,1
2014-03-30,1,1,1,40.83504315337792,-73.9428352351935,2,1,1,1,70.0,490.0,2100.0,0.0,0.0,1,0.0,3,365,4,2014-09-01,2015-09-30,0.12,90.0,0,1,0,1,0,0,1,1,0,0
2011-04-21,1,1,1,40.83472894387141,-73.94479218684175,1,1,1,1,125.0,700.0,2250.0,0.0,0.0,1,0.0,3,1125,1,2015-10-14,2015-10-14,0.05,100.0,0,1,0,1,0,0,1,1,0,0
2014-02-03,1,1,1,40.83777602075778,-73.94437395210821,1,1,1,1,75.0,525.0,2250.0,0.0,0.0,1,0.0,3,45,6,2016-12-22,2017-05-01,1.34,100.0,0,1,0,1,0,0,1,1,0,0
2015-08-01,1,1,1,40.83436246564807,-73.94735196538883,4,1,1,1,70.0,490.0,2100.0,400.0,80.0,1,0.0,5,1125,2,2015-09-28,2016-06-29,0.1,100.0,0,1,1,0,0,0,1,0,0,1
2014-07-15,1,1,1,40.84942827071061,-73.93145979806518,2,1,1,1,50.0,350.0,1500.0,0.0,0.0,1,25.0,1,9,11,2014-07-27,2017-01-01,0.33,90.0,0,1,0,1,0,0,1,1,0,0
2011-11-11,1,1,1,40.84962406537071,-73.9399426948712,2,1,1,1,125.0,875.0,3750.0,0.0,0.0,1,0.0,1,1125,30,2016-04-10,2017-02-23,2.31,99.0,0,1,1,0,0,0,1,1,0,0
2015-08-08,1,1,1,40.85176669868091,-73.9365161337719,5,1,1,2,110.0,770.0,3300.0,0.0,10.0,2,20.0,1,30,7,2016-07-10,2017-04-23,0.7,92.0,0,1,1,0,0,0,1,0,1,0
2014-06-23,1,1,1,40.850829363152734,-73.92870144953923,3,1,1,1,39.0,273.0,1170.0,200.0,0.0,1,19.0,2,1125,36,2014-09-23,2017-04-18,1.13,88.0,0,1,0,1,0,0,1,0,0,1
2014-08-11,2,2,2,40.79994055157261,-73.94010605337836,2,1,1,1,87.0,609.0,2610.0,0.0,25.0,3,0.0,1,3,5,2016-08-14,2016-10-24,0.57,92.0,0,1,0,1,0,0,1,1,0,0
2012-07-08,1,1,1,40.81245166217927,-73.93744159347617,2,1,1,1,149.0,899.0,2899.0,500.0,0.0,2,90.0,3,1125,20,2013-04-16,2015-10-20,0.41,83.0,0,1,1,0,0,0,1,0,1,0
2013-12-09,2,2,2,40.798634628206926,-73.93795051681397,3,1,2,2,150.0,1050.0,4500.0,250.0,75.0,3,0.0,7,1125,19,2015-05-08,2017-01-01,0.78,90.0,0,1,1,0,0,0,1,0,0,1
2012-05-05,2,2,2,40.79656425509337,-73.94817837124654,2,1,1,1,85.0,595.0,2550.0,0.0,50.0,1,10.0,1,1125,12,2017-01-25,2017-04-28,3.6,97.0,0,1,0,1,0,0,1,0,0,1
2011-06-29,1,1,1,40.79810348556897,-73.93903308362651,2,1,1,1,66.0,462.0,1980.0,0.0,0.0,1,0.0,4,15,5,2016-08-30,2017-01-21,0.6,92.0,0,1,0,1,0,1,0,0,0,1
2014-06-15,1,1,1,40.78727871467492,-73.9497551958135,2,1,1,1,100.0,700.0,3000.0,0.0,0.0,1,0.0,3,1125,1,2016-05-15,2016-05-15,0.08,100.0,0,1,1,0,0,0,1,1,0,0
2015-07-08,1,1,1,40.79830531880159,-73.9396137103051,2,1,1,1,70.0,400.0,2100.0,0.0,0.0,1,0.0,1,1125,1,2015-07-20,2015-07-20,0.05,80.0,0,1,0,1,0,0,1,1,0,0
2015-02-18,1,1,1,40.802255020252446,-73.94505570517106,3,1,1,1,80.0,560.0,1850.0,0.0,0.0,2,30.0,1,1125,103,2015-03-17,2017-04-01,3.97,97.0,0,1,0,1,0,0,1,1,0,0
2016-08-11,1,1,1,40.803603197824856,-73.93996926446566,2,1,1,2,50.0,350.0,1500.0,0.0,25.0,1,45.0,3,7,16,2016-09-01,2016-12-12,1.96,93.0,0,1,0,1,0,0,1,0,1,0
2016-04-13,1,1,1,40.78898207468747,-73.95478215350349,1,1,1,1,62.0,434.0,1860.0,0.0,0.0,1,0.0,1,1125,14,2016-05-13,2017-03-29,1.18,94.0,0,1,0,1,0,0,1,1,0,0
2011-07-24,4,4,3,40.80083993357796,-73.94611602512612,1,1,1,1,50.0,350.0,1500.0,100.0,50.0,1,30.0,1,1125,5,2016-07-28,2016-12-29,0.54,90.0,0,1,0,1,0,0,1,0,0,1
2015-11-16,1,1,1,40.79350568220454,-73.93388168918483,2,1,1,1,90.0,630.0,2700.0,100.0,0.0,1,10.0,2,5,1,2016-01-01,2016-01-01,0.06,100.0,0,1,0,1,0,1,0,0,0,1
2015-07-14,1,1,1,40.69712012695013,-73.93181101717792,1,1,1,1,70.0,490.0,2100.0,0.0,0.0,1,20.0,5,30,1,2017-04-16,2017-04-16,1.0,60.0,0,1,0,1,0,0,1,1,0,0
2016-11-10,1,1,1,40.789477994884905,-73.93809700457847,3,1,0,2,145.0,1015.0,4350.0,0.0,50.0,1,0.0,3,14,3,2016-12-04,2017-04-18,0.59,100.0,0,1,1,0,0,0,1,0,1,0
2013-07-22,3,3,3,40.785625674627845,-73.94484852852891,2,1,1,1,79.0,553.0,2370.0,0.0,0.0,2,100.0,2,500,141,2014-10-05,2017-04-16,4.49,95.0,0,1,0,1,0,0,1,0,0,1
2016-01-23,1,1,1,40.78993291573133,-73.94952852230796,4,1,1,2,110.0,770.0,3300.0,0.0,49.0,2,49.0,3,60,7,2016-10-15,2017-05-01,1.04,93.0,0,1,1,0,0,0,1,0,0,1
2013-09-29,3,3,1,40.80011761454228,-73.94087265925425,4,1,2,1,155.0,1085.0,3800.0,0.0,100.0,4,20.0,2,1125,121,2013-10-15,2017-04-16,2.8,98.0,0,1,1,0,0,0,1,0,0,1
2015-12-28,3,3,2,40.79264775875669,-73.9433657935884,7,2,1,4,400.0,2800.0,12000.0,0.0,49.0,2,35.0,3,31,2,2017-03-05,2017-03-18,0.98,100.0,1,0,1,0,0,0,1,0,1,0
2014-06-04,1,1,1,40.8084257118923,-73.93991510227549,1,1,1,1,50.0,350.0,1500.0,0.0,0.0,1,45.0,7,28,31,2015-03-01,2017-04-17,1.17,87.0,0,1,0,1,0,0,1,0,0,1
2012-12-27,3,3,3,40.79536989546248,-73.9430135182133,4,1,2,3,175.0,1225.0,5250.0,0.0,30.0,1,0.0,2,1125,16,2016-12-09,2017-04-19,3.27,90.0,0,1,1,0,0,0,1,1,0,0
2015-11-10,1,1,1,40.78758216845202,-73.95025622437873,10,4,4,6,465.0,3255.0,13950.0,500.0,150.0,5,35.0,3,60,15,2015-11-21,2017-04-16,0.85,91.0,1,0,1,0,0,0,1,0,0,1
2013-06-09,2,2,1,40.78943193605146,-73.94780262200685,1,1,1,1,46.0,322.0,1380.0,0.0,0.0,1,0.0,6,15,1,2017-03-22,2017-03-22,0.68,100.0,0,1,0,1,0,0,1,1,0,0
2014-01-09,4,4,2,40.79951585201638,-73.93325998202795,4,1,1,2,100.0,700.0,3000.0,100.0,50.0,1,25.0,2,28,8,2015-03-19,2017-04-16,0.31,88.0,0,1,1,0,0,0,1,0,0,1
2016-07-17,1,1,1,40.78900287331496,-73.9404057199178,2,1,1,1,65.0,455.0,1950.0,200.0,35.0,2,50.0,5,1125,9,2016-07-30,2017-04-28,0.96,96.0,0,1,0,1,0,0,1,0,1,0
2015-07-22,2,2,2,40.79503589146091,-73.94584401136686,4,1,1,3,225.0,1575.0,6750.0,95.0,0.0,1,0.0,2,1125,4,2016-04-17,2016-06-05,0.31,95.0,0,1,1,0,0,0,1,0,1,0
2014-12-23,2,2,2,40.78707757443403,-73.94108222944618,2,2,1,1,55.0,400.0,1500.0,0.0,20.0,1,15.0,2,365,14,2016-07-23,2017-03-24,1.46,84.0,0,1,0,1,0,0,1,0,0,1
2014-07-02,1,1,1,40.80297764016675,-73.94223155777874,1,1,1,1,75.0,525.0,2250.0,0.0,0.0,1,0.0,1,1125,1,2016-11-08,2016-11-08,0.17,80.0,0,1,0,1,0,0,1,1,0,0
2015-08-05,1,1,1,40.78502041121264,-73.94762747598165,4,1,1,2,189.0,1323.0,4000.0,100.0,0.0,1,0.0,1,1125,14,2015-08-29,2015-11-29,0.68,74.0,0,1,1,0,0,0,1,0,0,1
2014-07-22,1,1,1,40.80181751274312,-73.94014371517025,2,1,1,1,95.0,600.0,2000.0,500.0,50.0,1,0.0,1,1125,2,2015-06-09,2016-09-25,0.09,100.0,0,1,0,1,0,0,1,0,0,1
2013-11-15,1,1,1,40.79628538251349,-73.94768740462145,2,1,1,1,99.0,500.0,1800.0,350.0,30.0,1,25.0,1,1125,7,2013-11-21,2016-05-04,0.17,91.0,0,1,0,1,0,0,1,0,0,1
2014-11-01,1,1,1,40.73551357652119,-74.00453554600412,3,1,1,1,152.0,1064.0,4560.0,0.0,129.0,1,0.0,7,1125,1,2016-12-31,2016-12-31,0.24,80.0,0,1,1,0,0,0,1,0,0,1
2014-04-11,1,1,1,40.73337751404434,-74.00401130821061,3,1,1,1,210.0,1470.0,6300.0,0.0,50.0,1,0.0,3,15,2,2017-01-02,2017-04-11,0.49,100.0,0,1,1,0,0,0,1,0,0,1
2015-05-28,1,1,1,40.73443868087639,-74.00128928440927,16,3,6,6,600.0,4200.0,18000.0,0.0,150.0,10,75.0,2,1125,5,2017-04-05,2017-04-30,5.0,96.0,1,0,1,0,0,0,1,0,0,1
2014-01-08,1,1,1,40.73555756268081,-74.0012992961381,2,1,1,1,206.0,1442.0,6180.0,0.0,54.0,1,0.0,1,1125,15,2015-05-31,2017-02-19,0.64,97.0,0,1,1,0,0,0,1,0,0,1
2011-09-22,1,1,1,40.733035001282346,-74.00368559924436,3,1,1,1,169.0,1183.0,5070.0,0.0,75.0,1,0.0,2,365,105,2011-10-21,2017-04-03,1.56,97.0,0,1,1,0,0,0,1,0,0,1
2011-12-30,1,1,1,40.72933361111141,-74.00499922402207,3,1,1,1,300.0,2100.0,9000.0,500.0,100.0,1,0.0,2,1087,1,2017-01-01,2017-01-01,0.24,100.0,0,1,1,0,0,0,1,0,1,0
2012-05-08,1,1,1,40.73122800578513,-74.00590749173202,2,1,1,1,100.0,700.0,3000.0,0.0,15.0,1,0.0,2,90,147,2012-05-28,2017-04-30,2.45,97.0,0,1,0,1,0,0,1,0,0,1
2015-01-17,1,1,1,40.73286444381346,-74.0071511703352,2,2,1,1,250.0,1750.0,7500.0,500.0,100.0,1,0.0,2,1125,3,2016-08-14,2017-04-16,0.34,100.0,0,1,1,0,0,0,1,1,0,0
2013-08-27,1,1,1,40.73094816929875,-74.0024165601895,2,1,1,2,132.0,924.0,3960.0,0.0,81.0,1,0.0,1,1125,1,2016-01-03,2016-01-03,0.06,80.0,0,1,1,0,0,0,1,1,0,0
2013-01-25,1,1,1,40.73405268516771,-74.01001713998002,2,2,1,1,250.0,1750.0,5500.0,0.0,100.0,2,100.0,7,120,8,2013-12-03,2017-03-14,0.19,100.0,0,1,1,0,0,0,1,0,0,1
2012-11-29,1,1,1,40.73227463164714,-74.00949491447726,2,1,1,1,295.0,2065.0,8850.0,0.0,100.0,1,0.0,3,60,32,2013-09-27,2016-12-30,0.73,96.0,0,1,1,0,0,0,1,0,1,0
2013-11-15,1,1,1,40.73340585069708,-74.00791335129358,4,1,1,2,250.0,1750.0,7500.0,0.0,50.0,1,0.0,1,1125,2,2014-05-05,2014-06-26,0.05,86.0,0,1,1,0,0,0,1,1,0,0
2014-05-06,1,1,1,40.73403013728231,-74.00799238090121,4,1,1,1,350.0,2450.0,10500.0,350.0,100.0,1,0.0,2,1125,11,2015-09-17,2016-12-11,0.55,93.0,0,1,1,0,0,0,1,0,0,1
2012-11-16,1,1,1,40.73336012936575,-74.00178352376024,3,1,1,2,187.0,1309.0,4085.0,0.0,85.0,1,0.0,3,120,99,2013-05-05,2017-04-12,2.04,96.0,0,1,1,0,0,0,1,0,0,1
2015-12-01,17,17,1,40.73275361311084,-74.00251431419505,6,1,2,4,299.0,2093.0,8970.0,450.0,150.0,4,25.0,2,14,33,2016-10-30,2017-04-22,5.35,92.0,0,1,1,0,0,0,1,0,0,1
2015-11-14,1,1,1,40.71212843127769,-73.95658726340736,12,2,4,6,799.0,5593.0,23970.0,0.0,199.0,1,69.0,1,1125,46,2015-12-01,2017-04-09,2.65,96.0,0,1,1,0,0,0,1,0,0,1
2013-03-26,1,1,1,40.79456456735308,-73.96852879872526,5,1,2,2,200.0,1400.0,6000.0,0.0,100.0,1,0.0,5,1125,1,2017-04-26,2017-04-26,1.0,100.0,0,1,1,0,0,0,1,1,0,0
2014-01-17,1,1,1,40.792051372328864,-73.9745800326515,4,1,1,2,300.0,2100.0,9000.0,0.0,100.0,1,0.0,3,1125,51,2015-04-12,2017-04-16,2.03,93.0,0,1,1,0,0,0,1,0,0,1
2014-12-29,1,1,1,40.8029275992584,-73.96611104981756,1,1,1,1,65.0,550.0,1950.0,0.0,0.0,1,0.0,1,1125,30,2015-03-05,2016-08-31,1.14,93.0,0,1,0,1,0,0,1,0,1,0
2016-11-26,1,1,1,40.795276425427744,-73.97325011713305,2,1,1,1,100.0,700.0,3000.0,0.0,0.0,1,0.0,3,8,4,2016-12-05,2017-03-17,0.8,100.0,0,1,0,1,0,0,1,1,0,0
2016-09-23,1,1,1,40.84157500982083,-73.93517964777806,6,1,2,3,170.0,1190.0,5100.0,0.0,125.0,1,0.0,2,28,8,2016-10-02,2017-04-12,1.11,75.0,0,1,1,0,0,0,1,0,0,1
