Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,PersonPrice,Security Deposit,Cleaning Fee,Number of Reviews,Reviews per Month,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict,Review Scores Rating
40.86288781,-73.92938972,2,1,1,1,32.5,0,10,1,0.24,0,1,0,1,0,0,1,1,0,0,0
40.86908863,-73.9225633,2,1,1,1,27.5,0,10,25,1.81,0,1,0,1,0,0,1,0,1,0,0
40.86227479,-73.92942962,1,1,1,1,60,0,10,1,0.06,0,1,0,1,0,0,1,0,0,1,1
40.86603681,-73.92731769,2,1,1,1,22,95,25,23,0.95,0,1,0,1,0,0,1,0,1,0,1
40.86175541,-73.9308178,2,1,1,1,40,0,20,49,1.46,0,1,0,1,0,0,1,1,0,0,0
40.74273656,-73.98032366,2,1,1,1,42.5,0,0,2,2,0,1,0,1,0,0,1,1,0,0,0
40.74381475,-73.97839227,4,1,0,1,45,0,0,3,0.63,0,1,1,0,0,0,1,1,0,0,0
40.71512499,-73.9880121,2,1,1,1,49.5,0,35,91,2.15,0,1,0,1,0,0,1,0,1,0,0
40.72311149,-73.98950194,2,1,0,1,59.5,0,49,16,0.82,0,1,1,0,0,0,1,0,1,0,0
40.71303644,-73.98463001,6,1,2,2,37.5,0,0,18,0.74,0,1,1,0,0,0,1,0,0,1,0
40.71987692,-73.98639173,2,1,1,1,37.5,0,40,53,1.46,0,1,0,1,0,0,1,0,0,1,0
40.72056276,-73.98814041,2,1,0,1,44.5,300,85,17,1.88,0,1,1,0,0,0,1,0,0,1,0
40.71279986,-73.98908878,3,1,1,1,45,0,20,14,4.72,0,1,0,1,0,0,1,0,0,1,0
40.71962926,-73.98590932,2,1,1,1,39.5,100,20,26,5.23,0,1,0,1,0,0,1,0,0,1,0
40.71823927,-73.98504383,2,1,1,1,51.5,200,50,6,0.35,0,1,1,0,0,0,1,0,0,1,0
40.71625257,-73.98650536,1,1,1,1,28,350,25,2,0.66,0,1,0,0,1,0,1,0,0,1,1
40.71503559,-73.98879195,1,0,1,1,45,600,0,2,0.13,0,1,0,1,0,0,1,1,0,0,0
40.71514075,-73.98293348,2,1,1,1,47.5,0,60,8,0.59,0,1,0,1,0,0,1,0,0,1,0
40.72003538,-73.98896447,7,1,3,3,39.85714286,0,50,9,0.37,0,1,1,0,0,0,1,0,1,0,0
40.71922256,-73.984718,2,1,1,1,34.5,0,90,20,0.59,0,1,0,1,0,0,1,0,0,1,0
40.71910104,-73.98540851,3,1,1,1,46.66666667,0,70,19,0.9,0,1,1,0,0,0,1,0,1,0,0
40.72155353,-73.98607761,4,1,2,2,69,0,100,2,0.5,0,1,1,0,0,0,1,1,0,0,1
40.72144231,-73.9891453,2,1,0,1,58,0,90,8,0.9,0,1,1,0,0,0,1,1,0,0,0
40.74341629,-73.97505436,2,1,0,1,67.5,0,50,1,0.08,0,1,1,0,0,0,1,1,0,0,0
40.74532763,-73.97720171,3,1,0,2,42.66666667,0,15,1,1,0,1,1,0,0,0,1,0,0,1,1
40.74299452,-73.98067139,12,3,5,7,77.25,0,200,7,0.88,1,0,1,0,0,0,1,0,0,1,0
40.73894078,-73.98049229,2,1,0,1,75,0,100,10,0.39,0,1,1,0,0,0,1,0,0,1,1
40.74428336,-73.97808857,4,1,1,1,38.75,400,95,80,1.34,0,1,1,0,0,0,1,0,0,1,1
40.7201142,-73.99728736,4,1,2,2,66.25,0,100,1,0.2,0,1,1,0,0,0,1,0,0,1,1
40.71933117,-73.9965573,4,1,2,2,46.25,200,80,4,0.62,0,1,1,0,0,0,1,0,0,1,0
40.71756475,-73.99849095,2,1,1,1,69,0,30,12,1.32,0,1,1,0,0,0,1,0,1,0,1
40.71763768,-73.99818435,3,1,1,2,36.66666667,0,0,4,3,0,1,0,1,0,0,1,0,0,1,0
40.74663192,-73.98012095,6,1,2,4,64.83333333,0,120,12,0.21,0,1,1,0,0,0,1,0,1,0,1
40.750974,-73.97865317,2,1,1,1,105,100,30,2,0.11,0,1,1,0,0,0,1,1,0,0,1
40.74436406,-73.9729244,4,1,1,2,50,200,50,2,0.18,0,1,1,0,0,0,1,1,0,0,0
40.74677282,-73.97846429,4,1,1,3,31.25,0,120,3,0.33,0,1,1,0,0,0,1,0,0,1,0
40.76295182,-73.92893614,2,1,1,1,20,0,20,2,0.21,0,1,0,1,0,0,1,0,0,1,0
40.72311642,-73.99169662,4,1,1,1,46.25,0,0,5,0.09,0,1,1,0,0,0,1,0,0,1,1
40.71842304,-73.99340765,5,2,2,2,95,450,100,11,0.27,0,1,1,0,0,0,1,0,0,1,0
40.71968715,-73.99287224,4,1,1,2,62.5,600,80,67,7.61,0,1,1,0,0,0,1,0,0,1,1
40.71182756,-73.9916075,2,1,1,1,42.5,0,20,7,2.16,0,1,0,1,0,0,1,0,0,1,0
40.71208796,-73.98794402,1,1,1,1,62,100,75,2,0.13,0,1,0,1,0,0,1,0,1,0,1
40.71957964,-73.99214284,2,1,1,1,57.5,100,50,20,2.55,0,1,0,1,0,0,1,0,0,1,1
40.71920729,-73.98900387,4,1,1,2,35,100,95,8,0.74,0,1,1,0,0,0,1,0,0,1,0
40.71867913,-73.98979359,6,1,1,4,16.5,300,89,48,3.78,0,1,1,0,0,0,1,0,0,1,0
40.74669585,-73.97453508,2,1,0,1,99.5,0,20,9,1.3,0,1,1,0,0,0,1,0,0,1,1
40.70214728,-73.9113868,1,1,1,1,53,0,0,57,0.9,0,1,0,1,0,1,0,0,0,1,0
40.72167866,-73.99544208,4,1,1,1,50,0,70,25,0.8,0,1,1,0,0,0,1,0,0,1,0
40.72352707,-73.9939899,1,0,1,1,69,0,0,40,2.42,1,0,0,1,0,0,1,0,1,0,0
40.72339657,-73.99439401,2,1,1,1,96,250,120,62,1.02,0,1,1,0,0,0,1,0,1,0,1
40.72117552,-73.99682082,2,1,1,1,57.5,0,0,1,0.25,0,1,0,1,0,0,1,1,0,0,0
40.7363039,-73.98691444,2,1,0,1,99,0,0,29,2.61,0,1,1,0,0,0,1,0,1,0,0
40.73610066,-73.98942304,6,1,2,3,76.5,0,100,9,1.85,1,0,1,0,0,0,1,0,0,1,0
40.73337562,-73.98535437,2,1,1,1,55,100,25,4,0.7,0,1,0,1,0,0,1,0,1,0,0
40.73082996,-74.00060308,4,1,2,2,53.75,400,65,3,0.08,0,1,1,0,0,0,1,1,0,0,0
40.73431371,-73.99503113,2,1,0,1,175,0,100,2,0.07,0,1,1,0,0,0,1,1,0,0,1
40.72802209,-73.99644402,2,1,1,1,70,0,40,1,0.13,0,1,0,1,0,0,1,0,0,1,0
40.72934069,-73.99982542,3,1,1,2,70,300,75,18,0.55,0,1,1,0,0,0,1,0,0,1,0
40.72835851,-73.99920332,4,1,1,2,52.25,0,0,5,0.96,0,1,1,0,0,0,1,0,0,1,0
40.72901706,-73.99998913,2,1,0,1,57.5,0,30,35,0.96,0,1,1,0,0,0,1,0,1,0,0
40.72868278,-73.99901302,3,1,1,1,58.66666667,0,119,24,3.56,0,1,1,0,0,0,1,0,0,1,0
40.73460632,-73.99657311,4,2,2,2,150,500,0,43,3.12,0,1,1,0,0,0,1,0,0,1,1
40.73478007,-73.9982395,2,1,1,1,87.5,0,60,2,0.05,0,1,0,1,0,0,1,0,0,1,1
40.73020681,-73.99895292,4,1,1,2,57.5,100,80,121,3.28,0,1,1,0,0,0,1,0,0,1,0
40.7277182,-74.00129861,4,2,2,2,56.25,0,0,1,0.06,0,1,1,0,0,0,1,1,0,0,1
40.7333063,-73.99943809,2,1,0,1,87.5,0,25,3,0.67,0,1,1,0,0,0,1,0,1,0,0
40.73131092,-74.00111653,4,2,1,2,94.75,0,75,22,2.12,0,1,1,0,0,0,1,0,1,0,1
40.73238175,-73.99805055,3,1,0,2,66.66666667,150,50,23,1.14,0,1,1,0,0,0,1,0,1,0,0
40.80477339,-73.95120147,5,1,1,3,31.6,250,90,18,0.37,0,1,1,0,0,0,1,1,0,0,0
40.80627084,-73.94655474,2,1,1,1,20,0,15,65,4.43,0,1,0,1,0,0,1,0,0,1,0
40.79989408,-73.95213071,2,1,0,1,60,0,25,23,1.64,0,1,1,0,0,1,0,0,1,0,0
40.80582058,-73.95340281,2,1,1,1,47.5,200,75,106,1.32,0,1,0,1,0,0,1,0,0,1,0
40.80938042,-73.94196214,2,1,1,1,65,350,0,3,0.62,0,1,1,0,0,0,1,0,1,0,1
40.81497521,-73.94547667,2,2,1,1,37.5,200,25,19,0.59,0,1,0,1,0,0,1,0,0,1,0
40.822843,-73.94199253,2,1,1,2,45,0,0,4,2.22,0,1,0,1,0,0,1,1,0,0,1
40.8159074,-73.94568433,2,1,1,1,18,100,0,6,0.32,1,0,0,1,0,0,1,1,0,0,0
40.80565277,-73.94620596,4,1,1,1,31,0,60,2,0.49,1,0,0,1,0,0,1,1,0,0,0
40.80409231,-73.95245058,4,2,3,3,81.25,0,350,12,0.5,0,1,1,0,0,0,1,0,0,1,0
40.81809646,-73.94631578,5,2,2,3,27.2,200,30,30,2.95,0,1,1,0,0,0,1,0,0,1,0
40.82523106,-73.95383304,2,0,1,1,42.5,0,40,3,0.16,0,1,0,1,0,0,1,0,1,0,1
40.81892722,-73.93858452,2,1,1,1,29.5,0,20,25,1.14,0,1,0,1,0,0,1,1,0,0,1
40.81094935,-73.9539611,2,1,1,1,40,0,0,31,0.97,0,1,0,1,0,0,1,0,1,0,1
40.80126498,-73.95405183,4,1,1,3,23.75,200,75,8,1.24,0,1,0,1,0,0,1,1,0,0,1
40.83013067,-73.94111788,2,1,1,1,32.5,0,20,6,0.35,0,1,0,1,0,0,1,0,1,0,1
40.82219624,-73.94273022,2,1,1,1,49.5,0,10,10,0.51,0,1,0,1,0,0,1,1,0,0,1
40.81548803,-73.95277604,3,1,1,1,30,250,25,11,0.55,0,1,0,0,1,1,0,0,0,1,1
40.81891938,-73.94647403,2,1,1,1,30,0,40,62,1.97,1,0,0,1,0,0,1,0,1,0,0
40.81538815,-73.93764247,8,1,3,4,22.75,300,150,21,1.5,0,1,1,0,0,0,1,0,0,1,0
40.81874097,-73.93623693,2,1,1,1,25,100,0,6,3.75,0,1,0,1,0,0,1,0,0,1,0
40.82359539,-73.93755181,2,1,1,1,24.5,0,0,11,3.79,0,1,0,1,0,0,1,0,1,0,0
40.72691558,-73.99947919,2,1,0,1,107.5,300,85,97,1.68,0,1,1,0,0,0,1,0,0,1,0
40.72934854,-73.99873828,2,1,1,1,94,0,60,2,0.2,0,1,1,0,0,0,1,0,0,1,1
40.7318922,-73.99469515,2,1,1,1,187.5,0,200,11,0.62,0,1,1,0,0,0,1,0,0,1,1
40.72950947,-73.99888691,4,1,2,2,31.25,0,90,7,1.33,0,1,1,0,0,0,1,0,1,0,1
40.72790631,-73.99996683,2,1,1,1,39.5,0,70,3,0.22,0,1,0,1,0,0,1,0,1,0,0
40.73717589,-73.98102101,2,1,1,1,37.5,0,20,1,0.1,0,1,0,1,0,0,1,0,1,0,0
40.73679293,-73.98176895,6,1,1,3,41.66666667,300,50,72,1.7,0,1,1,0,0,1,0,0,0,1,0
40.73764854,-73.98365868,2,1,1,1,28,260,0,26,0.99,0,1,0,0,1,1,0,0,0,1,1
40.73404634,-73.98862406,2,1,1,1,149.5,0,99,16,2.45,0,1,1,0,0,0,1,0,1,0,1
40.73768173,-73.9824812,3,1,0,1,60,500,75,12,1.86,0,1,1,0,0,0,1,0,1,0,1
40.73304915,-73.98255067,2,1,1,1,36.5,0,0,4,0.15,0,1,0,1,0,0,1,0,0,1,1
40.8016718,-73.95576762,3,1,1,1,26.66666667,500,65,32,1.03,0,1,0,1,0,0,1,0,0,1,1
40.81841579,-73.93764683,2,1,1,1,27.5,0,10,2,0.12,0,1,0,1,0,0,1,0,1,0,0
40.80453587,-73.9513306,2,1,1,1,60,0,20,5,0.21,0,1,0,1,0,0,1,0,0,1,0
40.81330612,-73.95232548,2,1,1,1,19,100,30,4,0.59,0,1,0,1,0,0,1,0,0,1,0
40.82242606,-73.94786408,1,1,1,1,50,0,0,2,0.07,0,1,0,1,0,0,1,0,1,0,1
40.82747608,-73.95068917,7,2,2,5,34.28571429,250,0,170,1.97,1,0,1,0,0,0,1,0,0,1,0
40.80927439,-73.94270452,2,1,1,1,30.5,150,10,2,0.22,0,1,0,1,0,0,1,1,0,0,0
40.82489169,-73.95336855,2,1,1,1,45,0,40,19,2.37,0,1,0,1,0,0,1,0,0,1,1
40.81602258,-73.94315962,2,1,1,1,14.5,200,19,30,1.95,0,1,0,1,0,0,1,0,0,1,1
40.81046611,-73.9516891,4,1,1,2,31.25,100,100,5,0.23,0,1,1,0,0,0,1,0,1,0,0
40.82125354,-73.95777571,2,1,1,1,37.5,0,20,13,5.27,0,1,0,1,0,0,1,0,0,1,1
40.80668528,-73.94970229,6,2,3,3,33.33333333,0,100,1,0.24,1,0,1,0,0,0,1,1,0,0,1
40.83039251,-73.94768626,2,1,1,1,22.5,0,0,14,2.32,0,1,0,1,0,0,1,0,0,1,1
40.81882578,-73.94755119,2,1,1,1,22.5,150,70,27,1.88,0,1,0,0,1,1,0,0,0,1,0
40.8085738,-73.94270502,4,1,1,1,38.75,0,0,16,2.21,0,1,1,0,0,0,1,0,0,1,1
40.81257496,-73.9460626,4,1,2,2,36.25,250,140,8,0.99,0,1,1,0,0,0,1,0,0,1,1
40.81725929,-73.94344358,2,1,1,1,35,0,12,2,2,0,1,0,1,0,0,1,0,0,1,1
40.80854299,-73.94518925,4,1,0,2,25,0,8,18,6.75,0,1,1,0,0,0,1,1,0,0,1
40.82051107,-73.95260171,1,1,1,1,40,0,0,1,0.14,0,1,0,1,0,0,1,0,1,0,0
40.82855291,-73.94745042,1,1,1,1,55,0,0,7,0.6,0,1,0,1,0,0,1,1,0,0,0
40.82903366,-73.94501641,2,1,1,1,20,150,25,15,1.57,0,1,0,1,0,1,0,0,1,0,0
40.80614289,-73.95541505,4,1,1,2,31.25,0,50,1,1,0,1,1,0,0,0,1,1,0,0,0
40.82165468,-73.95491468,2,1,1,2,32.5,0,20,16,0.47,0,1,0,1,0,0,1,0,0,1,1
40.83136266,-73.94697533,2,1,1,1,32.5,0,0,6,0.86,0,1,0,1,0,0,1,0,0,1,1
40.80723404,-73.94984786,1,1,1,1,52,100,30,33,1.59,0,1,0,0,1,1,0,0,0,1,0
40.80803384,-73.94896605,2,1,1,1,62.5,300,100,4,0.39,0,1,1,0,0,0,1,0,1,0,0
40.82047293,-73.94650278,2,1,1,2,48,0,0,14,0.62,0,1,0,1,0,0,1,0,1,0,0
40.82462283,-73.95084297,2,1,1,1,18,0,10,1,0.6,0,1,0,1,0,0,1,0,1,0,1
40.80655629,-73.95602584,2,1,1,1,40,0,30,4,0.85,0,1,0,1,0,0,1,1,0,0,0
40.80550737,-73.94955622,4,1,0,1,12.5,200,50,35,2.55,0,1,1,0,0,0,1,0,0,1,0
40.82545011,-73.95002468,2,1,1,1,37.5,0,15,3,0.6,0,1,0,1,0,0,1,0,0,1,1
40.82605663,-73.95140777,2,2,1,1,21.5,0,0,2,0.39,0,1,0,1,0,0,1,0,0,1,1
40.8045296,-73.95698629,2,1,1,1,50,0,45,15,0.43,0,1,0,1,0,0,1,0,0,1,1
40.81980371,-73.9459085,3,1,1,1,55,0,40,1,0.02,0,1,1,0,0,0,1,0,0,1,0
40.81625423,-73.94022735,5,1,2,2,35,0,50,1,0.2,0,1,1,0,0,0,1,0,0,1,1
40.76195293,-73.98958033,1,1,1,1,100,100,30,2,1.67,0,1,0,1,0,0,1,0,1,0,1
40.76018211,-73.9959142,3,1,1,1,66.66666667,0,75,18,1.1,0,1,1,0,0,0,1,0,1,0,0
40.75372054,-73.99331912,2,1,1,1,40,300,45,1,0.21,0,1,0,0,1,1,0,0,0,1,1
40.76494683,-73.98963629,4,1,1,1,41.25,0,30,1,0.13,0,1,1,0,0,0,1,1,0,0,1
40.7600566,-73.99201051,2,1,1,1,82.5,0,50,10,1.24,0,1,0,1,0,0,1,1,0,0,1
40.75993655,-73.99199038,2,1,1,1,54,250,0,12,0.27,0,1,1,0,0,0,1,0,1,0,1
40.7588956,-73.99015384,2,1,1,1,110,250,120,16,0.33,0,1,1,0,0,0,1,0,1,0,1
40.76479203,-73.99038955,6,1,1,3,62.5,500,125,91,3.25,0,1,1,0,0,0,1,0,0,1,0
40.7590059,-73.99425418,2,1,1,1,39.5,0,0,3,0.1,0,1,0,1,0,0,1,1,0,0,0
40.76717384,-73.98678397,2,1,1,1,40,0,30,8,2.29,0,1,0,1,0,0,1,0,0,1,1
40.7673391,-73.98676472,2,1,0,1,87.5,0,80,8,0.38,0,1,1,0,0,0,1,0,0,1,1
40.76043306,-73.99183288,2,1,1,2,87.5,300,80,25,1.47,0,1,1,0,0,0,1,0,0,1,1
40.76283181,-73.99062247,2,1,1,1,77.5,300,60,1,0.26,0,1,1,0,0,0,1,1,0,0,1
40.76000578,-73.98928674,4,1,1,1,62.25,250,70,41,1.71,0,1,1,0,0,0,1,0,0,1,1
40.76717204,-73.99188189,2,1,1,1,35,200,50,7,3.33,0,1,0,1,0,0,1,0,0,1,0
40.76124541,-73.98944834,4,1,0,2,27.5,0,30,8,8,0,1,0,1,0,0,1,0,0,1,1
40.76729961,-73.98809453,2,1,0,1,75,300,50,3,0.08,0,1,1,0,0,1,0,0,0,1,1
40.76115744,-73.99016089,2,1,1,1,60,0,40,16,1.26,0,1,0,1,0,0,1,0,1,0,1
40.76318342,-73.98728889,5,1,1,3,44,200,100,48,4.77,0,1,1,0,0,0,1,0,0,1,0
40.76182012,-73.9894212,4,1,1,2,51.25,0,65,26,5.1,0,1,1,0,0,0,1,0,0,1,0
40.76652065,-73.98506761,2,1,0,1,77,0,0,2,0.12,0,1,1,0,0,0,1,1,0,0,1
40.7643126,-73.9946975,2,1,1,1,50,135,50,65,4.79,0,1,0,1,0,0,1,0,0,1,0
40.76120635,-73.98804023,1,1,1,1,50,0,0,3,1.25,0,1,0,0,1,0,1,0,0,1,0
40.76428652,-73.99579411,1,1,1,1,45,200,0,3,1.73,0,1,0,0,1,0,1,0,0,1,0
40.76406929,-73.98480127,4,1,1,1,32.5,0,50,4,0.95,0,1,0,1,0,0,1,0,0,1,0
40.75444892,-73.99445875,4,1,1,2,51.5,250,80,6,3.33,0,1,1,0,0,0,1,0,0,1,1
40.761066,-73.99315159,2,1,1,1,75,0,0,9,0.44,0,1,0,1,0,0,1,0,0,1,0
40.76343954,-73.98618615,5,1,1,3,40,400,0,16,1.86,0,1,1,0,0,0,1,0,0,1,1
40.7649515,-73.99155233,6,1,2,3,75,500,100,36,3.51,0,1,1,0,0,0,1,0,0,1,1
40.76057597,-73.99327127,5,1,2,2,70,0,110,4,0.75,1,0,1,0,0,0,1,1,0,0,1
40.7607395,-73.99457107,2,1,1,1,73.5,300,50,37,5.34,0,1,0,1,0,0,1,0,1,0,1
40.76546468,-73.98553238,1,1,1,2,59,0,10,39,4.83,0,1,0,0,1,0,1,0,0,1,0
40.76004253,-73.99235054,4,1,1,3,72.5,0,75,39,3.39,0,1,1,0,0,0,1,0,0,1,0
40.76463807,-73.99403394,1,1,1,1,135,0,60,8,0.6,0,1,0,1,0,0,1,0,0,1,0
40.75950279,-73.98967096,5,1,2,2,72,500,150,13,0.66,0,1,1,0,0,0,1,0,0,1,0
40.75924512,-73.99426633,2,1,1,1,75,0,40,28,2.01,0,1,0,1,0,0,1,1,0,0,1
40.81408642,-73.95139166,1,1,1,1,75,0,0,1,0.08,0,1,0,1,0,0,1,1,0,0,1
40.81505795,-73.94850941,8,2,2,5,35.625,750,180,33,1.38,0,1,1,0,0,0,1,0,0,1,1
40.80934209,-73.95528523,1,1,1,1,84,0,0,16,1.11,0,1,0,1,0,0,1,1,0,0,0
40.80882244,-73.94200373,2,1,1,1,50,400,55,5,0.09,0,1,0,0,1,0,1,0,0,1,1
40.82846457,-73.94392624,4,1,1,2,43.75,250,25,24,0.92,0,1,1,0,0,0,1,0,0,1,0
40.82895789,-73.94799288,2,1,1,1,47,100,40,8,0.93,0,1,1,0,0,1,0,0,0,1,1
40.82158496,-73.95591633,10,2,3,4,24,300,150,9,1.26,1,0,1,0,0,0,1,0,0,1,0
40.8044279,-73.94545846,5,1,1,3,24,0,0,7,3,0,1,1,0,0,0,1,1,0,0,0
40.81618976,-73.94003046,2,1,0,1,49.5,200,0,5,0.16,0,1,1,0,0,0,1,0,0,1,0
40.82579551,-73.94521221,16,2,4,10,28.125,250,150,20,1.11,0,1,1,0,0,0,1,0,0,1,0
40.82470597,-73.953105,2,1,1,1,40,150,50,2,0.26,0,1,0,1,0,0,1,0,0,1,0
40.80966417,-73.94711434,2,1,1,1,50,0,25,23,0.71,0,1,1,0,0,0,1,1,0,0,1
40.823124,-73.94971373,10,2,3,6,43.5,500,199,62,1.27,1,0,1,0,0,1,0,0,0,1,0
40.80292163,-73.94730656,6,1,0,3,13.33333333,0,50,38,4.1,0,1,1,0,0,0,1,0,1,0,0
40.80426867,-73.95403808,2,1,1,1,50,0,0,7,0.15,0,1,0,1,0,0,1,1,0,0,0
40.83135623,-73.94504011,3,1,1,1,16.66666667,0,30,5,0.58,0,1,0,1,0,0,1,0,0,1,1
40.8078411,-73.94481061,7,2,4,4,28.57142857,200,100,9,4.43,0,1,1,0,0,0,1,0,0,1,1
40.82967475,-73.94428426,2,1,1,1,41.5,350,180,28,0.85,0,1,1,0,0,0,1,0,0,1,0
40.76013219,-73.99006768,2,1,1,1,52,400,50,98,1.59,0,1,0,1,0,0,1,0,1,0,0
40.76103066,-73.99989314,4,1,1,2,25,150,25,4,0.28,0,1,0,1,0,0,1,0,0,1,1
40.76018936,-73.98865945,1,1,1,1,150,0,0,59,1.15,0,1,0,1,0,0,1,0,1,0,0
40.75421148,-73.99495724,7,1,3,4,58.85714286,0,175,3,0.7,0,1,1,0,0,0,1,0,0,1,0
40.7675171,-73.98887828,3,1,0,2,83.33333333,0,100,32,1.79,0,1,1,0,0,0,1,0,0,1,0
40.76528131,-73.98870886,4,1,1,1,62.5,400,100,33,1.71,0,1,1,0,0,0,1,0,0,1,1
40.76385062,-73.98668956,3,1,0,2,66.33333333,200,50,48,2.8,0,1,1,0,0,0,1,0,0,1,1
40.76060345,-73.99693964,2,1,1,1,70,100,0,26,2.01,0,1,1,0,0,0,1,0,0,1,0
40.76416045,-73.98806538,4,1,2,2,75,500,90,2,0.12,0,1,1,0,0,0,1,0,0,1,1
40.76087899,-73.99131883,2,1,1,1,37.5,0,10,77,3.17,0,1,0,1,0,0,1,0,0,1,0
40.76293148,-74.00074414,6,1,2,2,70.83333333,500,95,23,2.6,0,1,1,0,0,0,1,0,0,1,1
40.76301037,-73.98783453,3,1,0,1,60,200,100,28,0.57,0,1,1,0,0,0,1,0,1,0,0
40.7652856,-73.98795741,3,1,1,2,63.33333333,0,90,35,4.67,0,1,1,0,0,0,1,0,0,1,0
40.86541229,-73.92935079,2,2,1,1,26,500,0,4,0.44,0,1,0,1,0,0,1,0,1,0,0
40.77676242,-73.91475219,2,1,1,1,27.5,0,0,17,1.05,1,0,0,1,0,0,1,1,0,0,1
40.75934656,-73.92620624,2,1,1,1,24.5,0,10,95,4.56,0,1,0,1,0,0,1,0,0,1,0
40.76799435,-73.92976509,3,1,1,1,40,0,50,4,1.64,0,1,1,0,0,0,1,0,0,1,1
40.76404192,-73.92536257,2,2,1,1,29,100,20,12,1.51,1,0,0,1,0,0,1,0,0,1,0
40.70943414,-74.01810405,3,1,1,1,36.66666667,200,0,29,0.4,0,1,1,0,0,0,1,0,0,1,0
40.70638954,-74.01654004,1,1,1,1,129,0,0,7,0.32,0,1,0,1,0,0,1,0,0,1,0
40.75725183,-73.98795806,3,1,1,2,31.33333333,0,35,15,3.81,0,1,0,1,0,0,1,0,1,0,0
40.75951524,-73.98741531,10,2,4,4,59.9,300,130,40,3.39,0,1,1,0,0,0,1,0,0,1,0
40.76351244,-73.98430801,2,1,1,1,125,300,0,1,0.03,0,1,1,0,0,0,1,0,1,0,1
40.76053668,-73.9850754,4,1,1,3,88.5,0,300,4,0.12,0,1,1,0,0,0,1,1,0,0,1
40.76195268,-73.98510678,1,1,1,1,199,0,0,67,5.22,0,1,0,1,0,0,1,0,0,1,1
40.76071912,-73.98534514,2,1,1,2,55,0,0,8,0.27,0,1,0,1,0,0,1,0,1,0,0
40.76275452,-73.98470297,2,1,1,1,150,0,0,10,1.44,0,1,1,0,0,0,1,1,0,0,1
40.71551504,-74.00748949,4,1,1,3,57.25,100,59,62,1.07,0,1,0,1,0,0,1,0,0,1,1
40.71814351,-74.00400271,10,3,4,5,99.9,0,250,14,0.26,0,1,1,0,0,0,1,0,1,0,1
40.71810468,-74.00983628,2,1,0,1,78.5,0,50,1,1,0,1,1,0,0,0,1,1,0,0,1
40.72086472,-74.01015002,10,2,3,5,35,0,150,2,0.88,0,1,1,0,0,0,1,0,0,1,0
40.72145979,-74.00870134,6,1,2,3,50,0,100,31,2.74,0,1,1,0,0,0,1,0,0,1,0
40.71907852,-74.00545875,2,1,1,1,120,500,80,9,0.19,0,1,1,0,0,0,1,0,0,1,0
40.76624773,-73.95389764,1,1,1,1,98,100,15,2,0.17,0,1,0,1,0,0,1,0,0,1,1
40.77015537,-73.95716297,3,1,2,2,100,0,50,1,0.05,0,1,1,0,0,0,1,0,0,1,1
40.78482053,-73.9519135,2,1,0,1,65,0,0,5,0.34,0,1,1,0,0,0,1,1,0,0,1
40.75984914,-73.96114426,2,1,1,1,80,0,40,13,0.23,0,1,0,1,0,0,1,0,0,1,0
40.76238069,-73.96235027,2,1,1,1,100,0,0,34,1.59,0,1,0,1,0,1,0,0,1,0,1
40.76270155,-73.94862244,2,1,1,1,38.5,0,15,1,1,0,1,0,1,0,0,1,1,0,0,1
40.72641922,-74.00424524,1,1,1,1,300,0,0,9,0.46,0,1,0,0,1,0,1,1,0,0,1
40.72610173,-74.00280802,2,1,1,1,72.5,100,50,44,2.6,0,1,1,0,0,0,1,1,0,0,0
40.72319111,-74.00651291,2,1,1,1,100,0,100,4,0.21,0,1,0,1,0,0,1,0,0,1,0
40.78091942,-73.9516186,3,1,1,1,51.66666667,0,40,75,2.4,0,1,1,0,0,0,1,1,0,0,1
40.77188995,-73.9525894,3,1,1,2,43,0,40,11,1.4,0,1,0,1,0,0,1,0,0,1,1
40.77589187,-73.95300965,5,2,1,4,39.8,100,100,29,2.78,0,1,1,0,0,0,1,0,0,1,0
40.77382041,-73.95088083,2,1,0,1,57.5,250,60,24,0.44,0,1,1,0,0,0,1,0,0,1,0
40.777364,-73.95144006,2,1,1,1,45,100,50,22,1.91,0,1,0,1,0,0,1,0,0,1,0
40.77117594,-73.95269847,2,1,1,2,75,95,50,61,1.39,0,1,0,1,0,0,1,0,0,1,0
40.77013534,-73.96221979,2,1,1,1,125,0,140,42,0.87,0,1,1,0,0,0,1,0,0,1,0
40.77226171,-73.95894556,4,1,1,2,45,200,50,2,0.06,0,1,1,0,0,0,1,0,1,0,1
40.7761358,-73.94626155,3,1,1,1,50,0,0,1,0.12,0,1,1,0,0,0,1,1,0,0,1
40.78161997,-73.94750051,2,1,1,1,62.5,0,0,3,0.22,0,1,0,0,1,1,0,1,0,0,0
40.76959731,-73.95197601,1,1,1,1,120,500,0,6,0.25,0,1,0,1,0,0,1,1,0,0,0
40.76484629,-73.96007315,1,1,1,1,102,500,0,3,0.76,0,1,0,1,0,0,1,0,0,1,0
40.7656698,-73.96146441,3,1,0,1,50,0,0,9,0.52,0,1,1,0,0,0,1,1,0,0,0
40.76922986,-73.95531945,2,1,1,1,80,0,45,17,0.52,0,1,1,0,0,0,1,0,1,0,1
